,phrase,label,sentiment,subjectivity,language,count
Malibu beach,Malibu beach,GPE,0.0,0.0,en,1
the beach barefoot,the beach barefoot,LOC,-0.3333333333333333,0.4583333333333333,en,1
Mali,Mali,LOC,0.0,0.0,en,1
Khabib,Khabib,GPE,0.0,0.0,en,1
Inher,Inher,GPE,-0.024999999999999994,0.4,en,1
Cornwall,Cornwall,GPE,0.0,0.0,en,1
D-N.Y.,D-N.Y.,GPE,-0.1,0.3,en,1
Ma,Ma,GPE,0.725,0.7166666666666667,en,1
Rochester,Rochester,GPE,-0.03571428571428571,0.12142857142857143,en,1
Mississippi,Mississippi,GPE,0.0,0.0,en,1
votar,votar,GPE,0.0,0.0,en,1
Beverly Hills Cop,Beverly Hills Cop,GPE,0.09999999999999999,0.20833333333333334,en,1
Brentwoo,Brentwoo,GPE,0.0,0.0,en,1
Inter Miami's,Inter Miami's,GPE,0.8,0.4,en,1
the Mexico City E-Prix,the Mexico City E-Prix,GPE,0.2,0.5,en,1
